"b'RT @SkySportsPL: Chelsea must sell one of Pedro, Willian or Eden Hazard if they want to make Callum Hudson-Odoi a regular starter, says Mau\xe2\x80\xa6'"
"b""RT @SkySportsNews: BREAKING: Ole Gunnar Solskjaer says @ManUtd's @JesseLingard and Anthony Martial could return against @LFC on Sunday. #SS\xe2\x80\xa6"""
"b""RT @SkySportsNews: BREAKING: Ole Gunnar Solskjaer says @ManUtd's @JesseLingard and Anthony Martial could return against @LFC on Sunday. #SS\xe2\x80\xa6"""
b'RT @FutbolBible: Whenever I see this gif on my timeline I have to share it. This is one of the filthiest goals football has ever seen. Madn\xe2\x80\xa6'
"b""RT @MirrorFootball: Virgil van Dijk's claim he wants to be Anfield legend has divided Liverpool fans\nhttps://t.co/U0xEPfRJUH https://t.co/i\xe2\x80\xa6"""
b'Manchester United vs Liverpool: Who makes combined XI? https://t.co/mxWhk6KoCh via @SkySports'
b'RT @ConnCFC: Chelsea fans booing Jorginho. Some fans are a disgrace to this football club. Keep cheering your Alonso\xe2\x80\x99s and Willian\xe2\x80\x99s you cl\xe2\x80\xa6'
"b""RT @namjoonkimcrab: Dear @BigHitEnt isn\xe2\x80\x99t this stadium pretty? Well, this is our stadium in Kuala Lumpur called 'Stadium Bukit Jalil' it is\xe2\x80\xa6"""
"b'RT @DevilsOfUnited: Happy Birthday (32) to the best No.2 in world football. Sergio Romero is such a simple guy, miles away from social netw\xe2\x80\xa6'"
b'RT @FutbolBible: Whenever I see this gif on my timeline I have to share it. This is one of the filthiest goals football has ever seen. Madn\xe2\x80\xa6'
"b""RT @SkySportsNews: BREAKING: Ole Gunnar Solskjaer says @ManUtd's @JesseLingard and Anthony Martial could return against @LFC on Sunday. #SS\xe2\x80\xa6"""
"b""RT @SkySportsNews: BREAKING: Ole Gunnar Solskjaer says @ManUtd's @JesseLingard and Anthony Martial could return against @LFC on Sunday. #SS\xe2\x80\xa6"""
b'Former Manchester United star Nemanja Vidic puts Pogba at the very top\n\nhttps://t.co/7WuZy6zojB'
"b'RT @SkySportsPL: ""Do you realise how much @ManUtd and @Everton supporters want to stop @LFC winning the league?"" \xf0\x9f\x91\x80\n\n\xf0\x9f\x97\xa3 - ""Absolutely."" \n\n@Ca\xe2\x80\xa6'"
b'What professionalism and clarity of thinking from the court receiver. A glimpse of sanity in the sordid mess that i\xe2\x80\xa6 https://t.co/xGD9FshSIX'
b'RT @CjamesSDHS: Cavers Win. CIF Basketball and Football \xf0\x9f\x92\x8d\xf0\x9f\x92\x8d https://t.co/TXpv6xADS0'
b'Europa League Draw dates: When will Chelsea and Arsenal be in last 16 action? https://t.co/nst85TQEnj https://t.co/JGVOJunYDP'
"b""RT @SkySportsNews: BREAKING: Ole Gunnar Solskjaer says @ManUtd's @JesseLingard and Anthony Martial could return against @LFC on Sunday. #SS\xe2\x80\xa6"""
"b""RT @GrahamSmyth: Four years ago today. Shabir Khan becomes Shabir Kane in football's greatest ever retaliatory act.\n\nWatch the number 11. P\xe2\x80\xa6"""
"b'Anthony Martial and Jesse Lingard could return for Manchester United against Liverpool, says Ole Gunnar Solskjaer\xe2\x80\xa6 https://t.co/K68kRPcqMT'"
b'RT @ManUtdMEN: Full updates from Solskjaer ahead of Liverpool in here imminently #mufc \nhttps://t.co/fSSobCwTUP'
"b'RT @LamaDalry: Scottish football is broken.\nNaked cheating.\nOpen corruption.\n\nWe need to start again. \n\nNew association, new referees no ol\xe2\x80\xa6'"
b'@SRtRCScotland @RangersFC @policescotland @ScottishFA Show Racism the Red Card has shown here why it is part of the\xe2\x80\xa6 https://t.co/Wx9i0Gdxrn'
